estado;ano;semanaEpi;casosNovos;obitosNovos;casosAcumulado;obitosAcumulado;populacao;data_inicio
RS;2022;43;3168;20;2746332.0;41192;11377239.0;2022-10-17
RS;2022;44;1679;12;2748011.0;41204;11377239.0;2022-10-24
RS;2022;45;3039;17;2751050.0;41221;11377239.0;2022-10-31
RS;2022;46;4411;11;2755461.0;41232;11377239.0;2022-11-07
RS;2022;47;8153;24;2763614.0;41256;11377239.0;2022-11-14
RS;2022;48;15859;27;2779473.0;41283;11377239.0;2022-11-21
RS;2022;49;23080;45;2802553.0;41328;11377239.0;2022-11-28
RS;2022;50;31548;49;2834101.0;41377;11377239.0;2022-12-05
RS;2022;51;29035;59;2863136.0;41436;11377239.0;2022-12-12
RS;2022;52;32435;72;2895571.0;41508;11377239.0;2021-12-27
RS;2023;1;21734;89;3089762.0;42646;11377239.0;2022-12-26
RS;2023;2;14271;67;2931576.0;41664;11377239.0;2023-01-02
RS;2023;3;9215;52;2940791.0;41716;11377239.0;2023-01-09
RS;2023;4;6342;20;2947133.0;41736;11377239.0;2023-01-16
RS;2023;5;4185;94;2951318.0;41830;11377239.0;2023-01-23
RS;2023;6;2310;33;2953628.0;41863;11377239.0;2023-01-30
RS;2023;7;3030;37;2956658.0;41900;11377239.0;2023-02-06
RS;2023;8;1837;7;2958495.0;41907;11377239.0;2023-02-13
RS;2023;9;3919;14;2962414.0;41921;11377239.0;2023-02-20
RS;2023;10;3686;14;2966100.0;41935;11377239.0;2023-02-27
RS;2023;11;7990;10;2974090.0;41945;11377239.0;2023-03-06
RS;2023;12;8693;16;2982783.0;41961;11377239.0;2023-03-13
RS;2023;13;8475;14;2991258.0;41975;11377239.0;2023-03-20
RS;2023;14;10418;23;3001676.0;41998;11377239.0;2023-03-27
RS;2023;15;10791;35;3012467.0;42033;11377239.0;2023-04-03
RS;2023;16;8023;39;3020490.0;42072;11377239.0;2023-04-10
RS;2023;17;6868;41;3027358.0;42113;11377239.0;2023-04-17
RS;2023;18;4711;36;3032069.0;42149;11377239.0;2023-04-24
RS;2023;19;4047;40;3036116.0;42189;11377239.0;2023-05-01
RS;2023;20;3379;43;3039495.0;42232;11377239.0;2023-05-08
RS;2023;21;2480;24;3041975.0;42256;11377239.0;2023-05-15
RS;2023;22;1660;19;3043635.0;42275;11377239.0;2023-05-22
RS;2023;23;1100;23;3044735.0;42298;11377239.0;2023-05-29
RS;2023;24;1255;35;3045990.0;42333;11377239.0;2023-06-05
RS;2023;25;1215;11;3047205.0;42344;11377239.0;2023-06-12
RS;2023;26;1185;25;3048390.0;42369;11377239.0;2023-06-19
RS;2023;27;932;13;3049322.0;42382;11377239.0;2023-06-26
RS;2023;28;574;7;3049896.0;42389;11377239.0;2023-07-03
RS;2023;29;638;28;3050534.0;42417;11377239.0;2023-07-10
RS;2023;30;0;0;3050534.0;42417;11377239.0;2023-07-17
RS;2023;31;1221;11;3051755.0;42428;11377239.0;2023-07-24
RS;2023;32;438;10;3052193.0;42438;11377239.0;2023-07-31
RS;2023;33;496;10;3052689.0;42448;11377239.0;2023-08-07
RS;2023;34;557;4;3053246.0;42452;11377239.0;2023-08-14
RS;2023;35;489;6;3053735.0;42458;11377239.0;2023-08-21
RS;2023;36;515;5;3054250.0;42463;11377239.0;2023-08-28
RS;2023;37;738;4;3054988.0;42467;11377239.0;2023-09-04
RS;2023;38;800;9;3055788.0;42476;11377239.0;2023-09-11
RS;2023;39;944;9;3056732.0;42485;11377239.0;2023-09-18
RS;2023;40;1013;7;3057745.0;42492;11377239.0;2023-09-25
RS;2023;41;1336;2;3059081.0;42494;11377239.0;2023-10-02
RS;2023;42;2562;0;3061643.0;42494;11377239.0;2023-10-09
RS;2023;43;3667;24;3065310.0;42518;11377239.0;2023-10-16
RS;2023;44;3463;3;3068773.0;42521;11377239.0;2023-10-23
RS;2023;45;4005;13;3072778.0;42534;11377239.0;2023-10-30
RS;2023;46;3001;20;3075779.0;42554;11377239.0;2023-11-06
RS;2023;47;2985;22;3078764.0;42576;11377239.0;2023-11-13
RS;2023;48;2873;11;3081637.0;42587;11377239.0;2023-11-20
RS;2023;49;2166;18;3083803.0;42605;11377239.0;2023-11-27
RS;2023;50;2034;12;3085837.0;42617;11377239.0;2023-12-04
RS;2023;51;0;0;3085837.0;42617;11377239.0;2023-12-11
RS;2023;52;3925;29;3089762.0;42646;11377239.0;2023-12-18
RS;2024;1;1700;12;3157061.0;43126;11377239.0;2024-01-01
RS;2024;2;1459;7;3092921.0;42665;11377239.0;2024-01-01
RS;2024;3;1230;9;3094151.0;42674;11377239.0;2024-01-08
RS;2024;4;1397;6;3095548.0;42680;11377239.0;2024-01-15
RS;2024;5;1932;1;3097480.0;42681;11377239.0;2024-01-22
RS;2024;6;0;0;3097480.0;42681;11377239.0;2024-01-29
RS;2024;7;3890;51;3101370.0;42732;11377239.0;2024-02-05
RS;2024;8;3848;16;3105218.0;42748;11377239.0;2024-02-12
RS;2024;9;5768;16;3110986.0;42764;11377239.0;2024-02-19
RS;2024;10;7039;15;3118025.0;42779;11377239.0;2024-02-26
RS;2024;11;6908;13;3124933.0;42792;11377239.0;2024-03-04
RS;2024;12;4410;39;3129343.0;42831;11377239.0;2024-03-11
RS;2024;13;0;0;3129343.0;42831;11377239.0;2024-03-18
RS;2024;14;4842;47;3134185.0;42878;11377239.0;2024-03-25
RS;2024;15;1233;17;3135418.0;42895;11377239.0;2024-04-01
RS;2024;16;0;0;3135418.0;42895;11377239.0;2024-04-08
RS;2024;17;1607;33;3137025.0;42928;11377239.0;2024-04-15
RS;2024;18;564;8;3137589.0;42936;11377239.0;2024-04-22
RS;2024;19;0;0;3137589.0;42936;11377239.0;2024-04-29
RS;2024;20;0;0;3137589.0;42936;11377239.0;2024-05-06
RS;2024;21;0;0;3137589.0;42936;11377239.0;2024-05-13
RS;2024;22;251;13;3137840.0;42949;11377239.0;2024-05-20
RS;2024;23;93;7;3137933.0;42956;11377239.0;2024-05-27
RS;2024;24;25;21;3137958.0;42977;11377239.0;2024-06-03
RS;2024;25;188;6;3138146.0;42983;11377239.0;2024-06-10
RS;2024;26;194;3;3138340.0;42986;11377239.0;2024-06-17
RS;2024;27;200;4;3138540.0;42990;11377239.0;2024-06-24
RS;2024;28;117;3;3138657.0;42993;11377239.0;2024-07-01
RS;2024;29;150;1;3138807.0;42994;11377239.0;2024-07-08
RS;2024;30;239;0;3139046.0;42994;11377239.0;2024-07-15
RS;2024;31;125;2;3139171.0;42996;11377239.0;2024-07-22
RS;2024;32;0;0;3139171.0;42996;11377239.0;2024-07-29
RS;2024;33;242;3;3139413.0;42999;11377239.0;2024-08-05
RS;2024;34;155;2;3139568.0;43001;11377239.0;2024-08-12
RS;2024;35;66;1;3139634.0;43002;11377239.0;2024-08-19
RS;2024;36;239;3;3139873.0;43005;11377239.0;2024-08-26
RS;2024;37;344;2;3140217.0;43007;11377239.0;2024-09-02
RS;2024;38;439;1;3140656.0;43008;11377239.0;2024-09-09
RS;2024;39;762;5;3141418.0;43013;11377239.0;2024-09-16
RS;2024;40;549;6;3141967.0;43019;11377239.0;2024-09-23
RS;2024;41;732;8;3142699.0;43027;11377239.0;2024-09-30
RS;2024;42;859;0;3143558.0;43027;11377239.0;2024-10-07
RS;2024;43;1058;0;3144616.0;43027;11377239.0;2024-10-14
RS;2024;44;340;17;3144956.0;43044;11377239.0;2024-10-21
RS;2024;45;2441;0;3147397.0;43044;11377239.0;2024-10-28
RS;2024;46;1232;0;3148629.0;43044;11377239.0;2024-11-04
RS;2024;47;1377;34;3150006.0;43078;11377239.0;2024-11-11
RS;2024;48;1319;7;3151325.0;43085;11377239.0;2024-11-18
RS;2024;49;1450;5;3152775.0;43090;11377239.0;2024-11-25
RS;2024;50;1484;7;3154259.0;43097;11377239.0;2024-12-02
RS;2024;51;0;0;3154259.0;43097;11377239.0;2024-12-09
RS;2024;52;2802;29;3157061.0;43126;11377239.0;2024-12-16
RS;2025;1;113;12;3157174.0;43138;11377239.0;2024-12-30
RS;2025;2;1236;5;3158410.0;43143;11377239.0;2024-12-30
RS;2025;3;873;3;3159283.0;43146;11377239.0;2025-01-06
RS;2025;4;556;21;3159839.0;43167;11377239.0;2025-01-13
RS;2025;5;413;12;3160252.0;43179;11377239.0;2025-01-20
RS;2025;6;338;4;3160590.0;43183;11377239.0;2025-01-27
RS;2025;7;406;6;3160996.0;43189;11377239.0;2025-02-03
RS;2025;8;325;6;3161321.0;43195;11377239.0;2025-02-10
RS;2025;9;313;6;3161634.0;43201;11377239.0;2025-02-17
RS;2025;10;483;6;3162117.0;43207;11377239.0;2025-02-24
RS;2025;11;451;4;3162568.0;43211;11377239.0;2025-03-03
RS;2025;12;575;4;3163143.0;43215;11377239.0;2025-03-10
RS;2025;13;441;3;3163584.0;43218;11377239.0;2025-03-17
RS;2025;14;319;4;3163903.0;43222;11377239.0;2025-03-24
RS;2025;15;188;3;3164091.0;43225;11377239.0;2025-03-31
RS;2025;16;165;1;3164256.0;43226;11377239.0;2025-04-07
RS;2025;17;180;6;3164436.0;43232;11377239.0;2025-04-14
RS;2025;18;125;2;3164561.0;43234;11377239.0;2025-04-21
RS;2025;19;159;2;3164720.0;43236;11377239.0;2025-04-28
RS;2025;20;144;0;3164864.0;43236;11377239.0;2025-05-05
RS;2025;21;210;0;3165074.0;43236;11377239.0;2025-05-12
RS;2025;22;232;3;3165306.0;43239;11377239.0;2025-05-19
RS;2025;23;94;4;3165400.0;43243;11377239.0;2025-05-26
RS;2025;24;105;1;3165505.0;43244;11377239.0;2025-06-02
RS;2025;25;138;0;3165643.0;43244;11377239.0;2025-06-09
RS;2025;26;128;2;3165771.0;43246;11377239.0;2025-06-16
RS;2025;27;97;4;3165868.0;43250;11377239.0;2025-06-23
RS;2025;28;131;1;3165999.0;43251;11377239.0;2025-06-30
RS;2025;29;86;0;3166085.0;43251;11377239.0;2025-07-07
RS;2025;30;87;1;3166172.0;43252;11377239.0;2025-07-14
RS;2025;31;114;3;3166286.0;43255;11377239.0;2025-07-21
RS;2025;32;104;1;3166390.0;43256;11377239.0;2025-07-28
RS;2025;33;159;0;3166549.0;43256;11377239.0;2025-08-04
RS;2025;34;216;0;3166765.0;43256;11377239.0;2025-08-11
RS;2025;35;270;2;3167035.0;43258;11377239.0;2025-08-18
RS;2025;36;0;0;3167035.0;43258;11377239.0;2025-08-25
SC;2020;9;0;0;0.0;0;7164788.0;2020-02-24
SC;2020;10;0;0;0.0;0;7164788.0;2020-02-24
SC;2020;11;4;0;4.0;0;7164788.0;2020-03-02
SC;2020;12;47;0;51.0;0;7164788.0;2020-03-09
SC;2020;13;141;1;184.0;1;7164788.0;2020-03-16
SC;2020;14;151;4;334.0;5;7164788.0;2020-03-23
SC;2020;15;400;16;732.0;21;7164788.0;2020-03-30
SC;2020;16;233;10;962.0;31;7164788.0;2020-04-06
SC;2020;17;250;11;1209.0;42;7164788.0;2020-04-13
SC;2020;18;1160;10;2346.0;52;7164788.0;2020-04-20
SC;2020;19;1009;12;3372.0;64;7164788.0;2020-04-27
SC;2020;20;1317;17;4678.0;81;7164788.0;2020-05-04
SC;2020;21;2115;23;6607.0;103;7164788.0;2020-05-11
SC;2020;22;1998;32;8778.0;136;7164788.0;2020-05-18
SC;2020;23;2614;30;11285.0;166;7164788.0;2020-05-25
SC;2020;24;2056;27;13296.0;193;7164788.0;2020-06-01
SC;2020;25;3870;44;17108.0;237;7164788.0;2020-06-08
SC;2020;26;6871;67;23808.0;304;7164788.0;2020-06-15
SC;2020;27;8238;79;31931.0;383;7164788.0;2020-06-22
SC;2020;28;10210;102;42026.0;485;7164788.0;2020-06-29
SC;2020;29;10645;177;52531.0;662;7164788.0;2020-07-06
SC;2020;30;15134;218;67333.0;880;7164788.0;2020-07-13
SC;2020;31;20300;274;86922.0;1154;7164788.0;2020-07-20
SC;2020;32;18657;265;104749.0;1419;7164788.0;2020-07-27
SC;2020;33;16017;348;120001.0;1767;7164788.0;2020-08-03
SC;2020;34;12683;260;132008.0;2027;7164788.0;2020-08-10
SC;2020;35;15094;191;146404.0;2218;7164788.0;2020-08-17
SC;2020;36;43355;182;188361.0;2400;7164788.0;2020-08-24
SC;2020;37;9015;115;197064.0;2515;7164788.0;2020-08-31
SC;2020;38;8527;120;205250.0;2635;7164788.0;2020-09-07
SC;2020;39;6971;101;212091.0;2736;7164788.0;2020-09-14
SC;2020;40;6450;106;218633.0;2842;7164788.0;2020-09-21
SC;2020;41;7733;66;226614.0;2908;7164788.0;2020-09-28
SC;2020;42;8145;58;234765.0;2966;7164788.0;2020-10-05
SC;2020;43;10336;58;244978.0;3024;7164788.0;2020-10-12
SC;2020;44;14143;91;258940.0;3114;7164788.0;2020-10-19
SC;2020;45;14859;87;273652.0;3202;7164788.0;2020-10-26
SC;2020;46;20469;107;293802.0;3309;7164788.0;2020-11-02
SC;2020;47;30171;150;323390.0;3459;7164788.0;2020-11-09
SC;2020;48;32983;242;355950.0;3701;7164788.0;2020-11-16
SC;2020;49;38190;279;393602.0;3980;7164788.0;2020-11-23
SC;2020;50;32839;354;426095.0;4334;7164788.0;2020-11-30
SC;2020;51;31534;334;457335.0;4668;7164788.0;2020-12-07
SC;2020;52;21140;339;478242.0;5007;7164788.0;2020-12-14
SC;2020;53;14649;246;492583.0;5253;7164788.0;2020-12-21
SC;2021;1;23034;317;518805.0;5611;7164788.0;2020-12-28
SC;2021;2;22168;256;540342.0;5867;7164788.0;2021-01-04
SC;2021;3;17874;230;557774.0;6097;7164788.0;2021-01-11
SC;2021;4;18069;228;575616.0;6325;7164788.0;2021-01-18
SC;2021;5;17829;185;593172.0;6510;7164788.0;2021-01-25
SC;2021;6;18304;206;611299.0;6716;7164788.0;2021-02-01
SC;2021;7;25469;213;636445.0;6929;7164788.0;2021-02-08
SC;2021;8;32756;385;668811.0;7314;7164788.0;2021-02-15
SC;2021;9;37273;580;705760.0;7894;7164788.0;2021-02-22
SC;2021;10;9007;721;728567.0;8615;7164788.0;2021-03-01
SC;2021;11;32629;856;761196.0;9471;7164788.0;2021-03-08
SC;2021;12;32660;948;793856.0;10419;7164788.0;2021-03-15
SC;2021;13;21257;770;815113.0;11189;7164788.0;2021-03-22
SC;2021;14;19099;777;834212.0;11966;7164788.0;2021-03-29
SC;2021;15;20515;575;854727.0;12541;7164788.0;2021-04-05
SC;2021;16;17255;544;871982.0;13085;7164788.0;2021-04-12
SC;2021;17;18595;507;890577.0;13592;7164788.0;2021-04-19
SC;2021;18;18671;441;909248.0;14033;7164788.0;2021-04-26
SC;2021;19;17745;370;926993.0;14403;7164788.0;2021-05-03
SC;2021;20;19464;386;946457.0;14789;7164788.0;2021-05-10
SC;2021;21;18820;385;965277.0;15174;7164788.0;2021-05-17
SC;2021;22;18056;398;983333.0;15572;7164788.0;2021-05-24
SC;2021;23;21461;365;1004794.0;15937;7164788.0;2021-05-31
SC;2021;24;20550;348;1025344.0;16285;7164788.0;2021-06-07
SC;2021;25;19178;388;1044522.0;16673;7164788.0;2021-06-14
SC;2021;26;16470;314;1060992.0;16987;7164788.0;2021-06-21
SC;2021;27;16099;314;1077091.0;17301;7164788.0;2021-06-28
SC;2021;28;13714;245;1090805.0;17546;7164788.0;2021-07-05
SC;2021;29;11858;225;1102663.0;17771;7164788.0;2021-07-12
SC;2021;30;11094;207;1113757.0;17978;7164788.0;2021-07-19
SC;2021;31;9584;192;1123341.0;18170;7164788.0;2021-07-26
SC;2021;32;9805;158;1133146.0;18328;7164788.0;2021-08-02
SC;2021;33;10503;166;1143649.0;18494;7164788.0;2021-08-09
SC;2021;34;9961;146;1153610.0;18640;7164788.0;2021-08-16
SC;2021;35;7597;148;1161207.0;18788;7164788.0;2021-08-23
SC;2021;36;5447;137;1166654.0;18925;7164788.0;2021-08-30
SC;2021;37;2163;142;1168817.0;19067;7164788.0;2021-09-06
SC;2021;38;19391;119;1188208.0;19186;7164788.0;2021-09-13
SC;2021;39;6117;120;1194325.0;19306;7164788.0;2021-09-20
SC;2021;40;6107;91;1200432.0;19397;7164788.0;2021-09-27
SC;2021;41;4936;92;1205368.0;19489;7164788.0;2021-10-04
SC;2021;42;5857;81;1211225.0;19570;7164788.0;2021-10-11
SC;2021;43;5098;86;1216323.0;19656;7164788.0;2021-10-18
SC;2021;44;4297;78;1220620.0;19734;7164788.0;2021-10-25
SC;2021;45;4153;92;1224773.0;19826;7164788.0;2021-11-01
SC;2021;46;3510;79;1228283.0;19905;7164788.0;2021-11-08
SC;2021;47;3636;68;1231919.0;19973;7164788.0;2021-11-15
SC;2021;48;3162;60;1235081.0;20033;7164788.0;2021-11-22
SC;2021;49;2526;50;1237607.0;20083;7164788.0;2021-11-29
SC;2021;50;859;41;1238466.0;20124;7164788.0;2021-12-06
SC;2021;51;711;20;1239177.0;20144;7164788.0;2021-12-13
SC;2021;52;4358;42;1243535.0;20186;7164788.0;2021-12-20
SC;2021;53;4061;41;496524.0;5294;7164788.0;2020-12-28
SC;2022;1;17337;36;1261207.0;20224;7164788.0;2021-12-27
SC;2022;2;37650;44;1298857.0;20268;7164788.0;2022-01-03
SC;2022;3;62645;93;1361502.0;20361;7164788.0;2022-01-10
SC;2022;4;74244;181;1435746.0;20542;7164788.0;2022-01-17
SC;2022;5;61123;222;1496869.0;20764;7164788.0;2022-01-24
SC;2022;6;47718;207;1544587.0;20971;7164788.0;2022-01-31
SC;2022;7;38922;208;1583509.0;21179;7164788.0;2022-02-07
SC;2022;8;29806;168;1613315.0;21347;7164788.0;2022-02-14
SC;2022;9;18088;104;1631403.0;21451;7164788.0;2022-02-21
SC;2022;10;15702;103;1647105.0;21554;7164788.0;2022-02-28
SC;2022;11;13145;62;1660250.0;21616;7164788.0;2022-03-07
SC;2022;12;10720;32;1670970.0;21648;7164788.0;2022-03-14
SC;2022;13;7645;21;1678615.0;21669;7164788.0;2022-03-21
SC;2022;14;6229;33;1684844.0;21702;7164788.0;2022-03-28
SC;2022;15;6874;20;1691718.0;21722;7164788.0;2022-04-04
SC;2022;16;5525;19;1697243.0;21741;7164788.0;2022-04-11
SC;2022;17;6033;35;1703276.0;21776;7164788.0;2022-04-18
SC;2022;18;6436;7;1709712.0;21783;7164788.0;2022-04-25
SC;2022;19;8346;23;1718058.0;21806;7164788.0;2022-05-02
SC;2022;20;6307;9;1724365.0;21815;7164788.0;2022-05-09
SC;2022;21;13010;28;1737375.0;21843;7164788.0;2022-05-16
SC;2022;22;12875;25;1750250.0;21868;7164788.0;2022-05-23
SC;2022;23;12083;38;1762333.0;21906;7164788.0;2022-05-30
SC;2022;24;9587;26;1771920.0;21932;7164788.0;2022-06-06
SC;2022;25;12968;48;1784888.0;21980;7164788.0;2022-06-13
SC;2022;26;12599;66;1797487.0;22046;7164788.0;2022-06-20
SC;2022;27;11735;45;1809222.0;22091;7164788.0;2022-06-27
SC;2022;28;12212;53;1821434.0;22144;7164788.0;2022-07-04
SC;2022;29;9280;40;1830714.0;22184;7164788.0;2022-07-11
SC;2022;30;8239;36;1838953.0;22220;7164788.0;2022-07-18
SC;2022;31;7923;42;1846876.0;22262;7164788.0;2022-07-25
SC;2022;32;5165;40;1852041.0;22302;7164788.0;2022-08-01
SC;2022;33;4576;28;1856617.0;22330;7164788.0;2022-08-08
SC;2022;34;5091;17;1861708.0;22347;7164788.0;2022-08-15
SC;2022;35;4742;23;1866450.0;22370;7164788.0;2022-08-22
SC;2022;36;2756;14;1869206.0;22384;7164788.0;2022-08-29
SC;2022;37;3144;2;1872350.0;22386;7164788.0;2022-09-05
SC;2022;38;2551;6;1874901.0;22394;7164788.0;2022-09-12
SC;2022;39;1797;14;1876698.0;22406;7164788.0;2022-09-19
SC;2022;40;2201;6;1878899.0;22412;7164788.0;2022-09-26
SC;2022;41;1701;3;1880600.0;22415;7164788.0;2022-10-03
SC;2022;42;2004;0;1882604.0;22415;7164788.0;2022-10-10
SC;2022;43;1977;-6;1884581.0;22415;7164788.0;2022-10-17
SC;2022;44;1883;3;1886464.0;22412;7164788.0;2022-10-24
SC;2022;45;3072;6;1889536.0;22419;7164788.0;2022-10-31
SC;2022;46;4875;13;1894411.0;22431;7164788.0;2022-11-07
SC;2022;47;8764;18;1903175.0;22449;7164788.0;2022-11-14
SC;2022;48;11319;17;1914494.0;22466;7164788.0;2022-11-21
SC;2022;49;12322;26;1926816.0;22492;7164788.0;2022-11-28
SC;2022;50;11990;28;1938806.0;22520;7164788.0;2022-12-05
SC;2022;51;9543;38;1948349.0;22558;7164788.0;2022-12-12
SC;2022;52;8139;27;1956153.0;22583;7164788.0;2021-12-27
SC;2023;1;6710;31;2056884.0;22993;7164788.0;2022-12-26
SC;2023;2;5044;1;1967907.0;22615;7164788.0;2023-01-02
SC;2023;3;4148;46;1972055.0;22661;7164788.0;2023-01-09
SC;2023;4;2866;8;1974921.0;22669;7164788.0;2023-01-16
SC;2023;5;2130;14;1977051.0;22683;7164788.0;2023-01-23
SC;2023;6;2557;6;1979608.0;22689;7164788.0;2023-01-30
SC;2023;7;1930;6;1981538.0;22695;7164788.0;2023-02-06
SC;2023;8;1936;5;1983474.0;22700;7164788.0;2023-02-13
SC;2023;9;2973;3;1986447.0;22703;7164788.0;2023-02-20
SC;2023;10;4592;1;1991039.0;22704;7164788.0;2023-02-27
SC;2023;11;9554;4;2000593.0;22708;7164788.0;2023-03-06
SC;2023;12;3911;14;2004504.0;22722;7164788.0;2023-03-13
SC;2023;13;4445;9;2008949.0;22731;7164788.0;2023-03-20
SC;2023;14;2846;10;2011795.0;22741;7164788.0;2023-03-27
SC;2023;15;2656;13;2014451.0;22754;7164788.0;2023-04-03
SC;2023;16;1479;10;2015930.0;22764;7164788.0;2023-04-10
SC;2023;17;1489;9;2017419.0;22773;7164788.0;2023-04-17
SC;2023;18;1196;6;2018615.0;22779;7164788.0;2023-04-24
SC;2023;19;1469;6;2020084.0;22785;7164788.0;2023-05-01
SC;2023;20;1130;4;2021214.0;22789;7164788.0;2023-05-08
SC;2023;21;1433;6;2022647.0;22795;7164788.0;2023-05-15
SC;2023;22;1108;14;2023755.0;22809;7164788.0;2023-05-22
SC;2023;23;820;11;2024575.0;22820;7164788.0;2023-05-29
SC;2023;24;820;6;2025395.0;22826;7164788.0;2023-06-05
SC;2023;25;751;8;2026146.0;22834;7164788.0;2023-06-12
SC;2023;26;652;4;2026798.0;22838;7164788.0;2023-06-19
SC;2023;27;383;3;2027181.0;22841;7164788.0;2023-06-26
SC;2023;28;392;10;2027573.0;22851;7164788.0;2023-07-03
SC;2023;29;414;5;2027987.0;22856;7164788.0;2023-07-10
SC;2023;30;663;3;2028650.0;22859;7164788.0;2023-07-17
SC;2023;31;304;0;2028954.0;22859;7164788.0;2023-07-24
SC;2023;32;333;3;2029287.0;22862;7164788.0;2023-07-31
SC;2023;33;422;2;2029709.0;22864;7164788.0;2023-08-07
SC;2023;34;583;0;2030292.0;22864;7164788.0;2023-08-14
SC;2023;35;484;0;2030776.0;22864;7164788.0;2023-08-21
SC;2023;36;369;39;2031145.0;22903;7164788.0;2023-08-28
SC;2023;37;479;-2;2031624.0;22903;7164788.0;2023-09-04
SC;2023;38;783;1;2032407.0;22902;7164788.0;2023-09-11
SC;2023;39;792;2;2033199.0;22904;7164788.0;2023-09-18
SC;2023;40;849;3;2034048.0;22907;7164788.0;2023-09-25
SC;2023;41;960;1;2035008.0;22908;7164788.0;2023-10-02
SC;2023;42;1746;3;2036754.0;22911;7164788.0;2023-10-09
SC;2023;43;2663;5;2039417.0;22916;7164788.0;2023-10-16
SC;2023;44;2614;10;2042031.0;22926;7164788.0;2023-10-23
SC;2023;45;2917;17;2044948.0;22943;7164788.0;2023-10-30
SC;2023;46;2695;5;2047643.0;22948;7164788.0;2023-11-06
SC;2023;47;2364;13;2050007.0;22961;7164788.0;2023-11-13
SC;2023;48;1801;8;2051808.0;22969;7164788.0;2023-11-20
SC;2023;49;1503;10;2053311.0;22979;7164788.0;2023-11-27
SC;2023;50;1684;6;2054995.0;22985;7164788.0;2023-12-04
SC;2023;51;1156;6;2056151.0;22991;7164788.0;2023-12-11
SC;2023;52;733;2;2056884.0;22993;7164788.0;2023-12-18
SC;2024;1;739;2;2096223.0;23181;7164788.0;2024-01-01
SC;2024;2;832;7;2058455.0;23002;7164788.0;2024-01-01
SC;2024;3;891;4;2059346.0;23006;7164788.0;2024-01-08
SC;2024;4;951;10;2060297.0;23016;7164788.0;2024-01-15
SC;2024;5;1214;7;2061511.0;23023;7164788.0;2024-01-22
SC;2024;6;1726;6;2063237.0;23029;7164788.0;2024-01-29
SC;2024;7;1613;6;2064850.0;23035;7164788.0;2024-02-05
SC;2024;8;2958;8;2067808.0;23043;7164788.0;2024-02-12
SC;2024;9;3911;4;2071719.0;23047;7164788.0;2024-02-19
SC;2024;10;3409;6;2075128.0;23053;7164788.0;2024-02-26
SC;2024;11;2560;12;2077688.0;23065;7164788.0;2024-03-04
SC;2024;12;1547;12;2079235.0;23077;7164788.0;2024-03-11
SC;2024;13;720;11;2079955.0;23088;7164788.0;2024-03-18
SC;2024;14;664;7;2080619.0;23095;7164788.0;2024-03-25
SC;2024;15;477;2;2081096.0;23097;7164788.0;2024-04-01
SC;2024;16;304;0;2081400.0;23097;7164788.0;2024-04-08
SC;2024;17;322;2;2081722.0;23099;7164788.0;2024-04-15
SC;2024;18;214;1;2081936.0;23100;7164788.0;2024-04-22
SC;2024;19;216;0;2082152.0;23100;7164788.0;2024-04-29
SC;2024;20;557;9;2082709.0;23109;7164788.0;2024-05-06
SC;2024;21;354;1;2083063.0;23110;7164788.0;2024-05-13
SC;2024;22;209;0;2083272.0;23110;7164788.0;2024-05-20
SC;2024;23;99;1;2083371.0;23111;7164788.0;2024-05-27
SC;2024;24;0;0;2083371.0;23111;7164788.0;2024-06-03
SC;2024;25;300;0;2083671.0;23111;7164788.0;2024-06-10
SC;2024;26;163;5;2083834.0;23116;7164788.0;2024-06-17
SC;2024;27;217;0;2084051.0;23116;7164788.0;2024-06-24
SC;2024;28;120;0;2084171.0;23116;7164788.0;2024-07-01
SC;2024;29;132;-1;2084303.0;23116;7164788.0;2024-07-08
SC;2024;30;160;0;2084463.0;23115;7164788.0;2024-07-15
SC;2024;31;0;0;2084463.0;23115;7164788.0;2024-07-22
SC;2024;32;415;1;2084878.0;23116;7164788.0;2024-07-29
SC;2024;33;99;0;2084977.0;23116;7164788.0;2024-08-05
SC;2024;34;183;1;2085160.0;23117;7164788.0;2024-08-12
SC;2024;35;66;2;2085226.0;23119;7164788.0;2024-08-19
SC;2024;36;377;0;2085603.0;23119;7164788.0;2024-08-26
SC;2024;37;269;0;2085872.0;23119;7164788.0;2024-09-02
SC;2024;38;542;7;2086414.0;23126;7164788.0;2024-09-09
SC;2024;39;491;0;2086905.0;23126;7164788.0;2024-09-16
SC;2024;40;535;4;2087440.0;23130;7164788.0;2024-09-23
SC;2024;41;350;6;2087790.0;23136;7164788.0;2024-09-30
SC;2024;42;564;5;2088354.0;23141;7164788.0;2024-10-07
SC;2024;43;761;3;2089115.0;23144;7164788.0;2024-10-14
SC;2024;44;752;1;2089867.0;23145;7164788.0;2024-10-21
SC;2024;45;811;3;2090678.0;23148;7164788.0;2024-10-28
SC;2024;46;776;0;2091454.0;23148;7164788.0;2024-11-04
SC;2024;47;909;1;2092363.0;23149;7164788.0;2024-11-11
SC;2024;48;1009;9;2093372.0;23158;7164788.0;2024-11-18
SC;2024;49;860;4;2094232.0;23162;7164788.0;2024-11-25
SC;2024;50;996;8;2095228.0;23170;7164788.0;2024-12-02
SC;2024;51;697;2;2095925.0;23172;7164788.0;2024-12-09
SC;2024;52;298;9;2096223.0;23181;7164788.0;2024-12-16
SC;2025;1;41;0;2096264.0;23181;7164788.0;2024-12-30
